Channel Frequency(Hz),Power Level(dBm),Channel Bandwidth(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ demod Meas Time,RMS EVM(dB),Min Peak Power(dBm),Max Peak Power(dBm),Avg. Power(dBm),Min Avg. Power(dBm),Max Avg. Power(dBm),Frequency Offset(ppm),SampleClockOffset(ppm),LO Leakage(dB),GainImbalance(dB),Skew(deg),RMS Phase Noise(deg),SpectralFlatnessMargin(dB), Min SpectralFlatnessMargin(dB),Min SFM Subcarrier Index
5540000000,8,20000000,4,Mixedmode,0.066,0.027,-36.8,16.17,17.78,7.57,7.54,7.6,-10.36,-11.49,-23.25,-0.04,-0.04,0.34,1.31,1.33,-26
5540000000,9,20000000,4,Mixedmode,0.066,0.022,-35.56,16.86,18.07,8.65,8.48,8.88,-10.36,-11.12,-24.55,-0.05,-0.02,0.5,1.27,1.32,-26
5540000000,10,20000000,4,Mixedmode,0.064,0.026,-34.99,18.9,19.22,9.75,9.71,9.79,-10.42,-8.21,-26.53,-0.06,0.03,0.53,1.29,1.31,-26
5540000000,12,20000000,4,Mixedmode,0.065,0.022,-34.44,20.12,20.92,11.78,11.71,11.86,-10.41,-10.07,-28.46,-0.01,0.1,0.42,1.21,1.22,-27
5540000000,14,20000000,4,Mixedmode,0.063,0.026,-33.45,22.53,23.27,13.69,13.67,13.71,-10.4,-9.62,-29.31,0,-0.08,0.44,1.25,1.25,-27
5540000000,15,20000000,4,Mixedmode,0.065,0.023,-33.15,22.41,22.89,14.65,14.6,14.71,-10.29,-12.12,-31.47,-0.04,0.07,0.54,1.19,1.22,-26
5560000000,1,20000000,4,Mixedmode,0.064,0.026,-34.54,8.3,9.3,-0.58,-0.74,-0.48,-10.31,-12.35,-16.94,-0.09,-0.13,0.5,1.29,1.33,26
5560000000,2,20000000,4,Mixedmode,0.064,0.021,-34.46,8.08,10.24,0.27,0.14,0.36,-10.44,-12.93,-17.76,-0.07,0.06,0.38,1.32,1.34,26
5560000000,4,20000000,4,Mixedmode,0.064,0.027,-34.14,10.67,12.17,2.3,2.25,2.33,-10.32,-12.94,-19.64,-0.07,0.01,0.5,1.29,1.32,27
5560000000,6,20000000,4,Mixedmode,0.063,0.022,-34.65,13.22,13.92,5.11,4.97,5.21,-10.47,-7.45,-22.39,0.01,-0.05,0.55,1.27,1.29,24
5560000000,8,20000000,4,Mixedmode,0.066,0.026,-35.19,15.76,16.93,7.46,7.44,7.48,-10.43,-8.25,-23.59,-0.03,-0.01,0.34,1.28,1.33,-26
5560000000,9,20000000,4,Mixedmode,0.066,0.028,-35.15,16.84,18.87,8.61,8.25,8.8,-10.41,-10.77,-25.21,-0.03,-0.01,0.51,1.26,1.2,26
5560000000,10,20000000,4,Mixedmode,0.064,0.026,-36.38,17.64,19.17,9.63,9.57,9.67,-10.39,-10.27,-26.6,-0.06,-0.11,0.41,1.29,1.3,27
5560000000,12,20000000,4,Mixedmode,0.064,0.027,-33.33,20.41,20.75,11.64,11.6,11.68,-10.5,-6.67,-28.7,0,-0.01,0.5,1.26,1.25,-26
5560000000,14,20000000,4,Mixedmode,0.065,0.023,-33.81,21.71,22.24,13.64,13.59,13.7,-10.4,-11.02,-28.97,-0.06,0.12,0.48,1.21,1.2,-26
5560000000,15,20000000,4,Mixedmode,0.063,0.026,-32.82,22.61,23.61,14.64,14.63,14.64,-10.34,-8.89,-30.53,-0.03,0.07,0.51,1.21,1.24,-26
5580000000,1,20000000,4,Mixedmode,0.065,0.023,-33.12,8.61,9.58,0.02,-0.11,0.27,-10.38,-9.91,-17.89,-0.07,-0.18,0.41,1.3,1.26,26
5580000000,2,20000000,4,Mixedmode,0.063,0.026,-34.92,6.67,7.82,-0.74,-0.92,-0.5,-10.34,-6.81,-17.18,-0.06,0,0.45,1.32,1.3,27
5580000000,4,20000000,4,Mixedmode,0.064,0.021,-34.42,10.27,11.03,2.24,2.18,2.33,-10.44,-12.34,-19.96,-0.06,-0.1,0.36,1.28,1.19,27
5580000000,6,20000000,4,Mixedmode,0.065,0.028,-34.41,13.45,14.37,5.1,5.02,5.15,-10.42,-7.63,-22.24,-0.03,0.02,0.51,1.3,1.32,27
5580000000,8,20000000,4,Mixedmode,0.063,0.023,-35.81,15.91,16.22,7.38,7.36,7.4,-10.43,-10.54,-24.62,-0.04,-0.13,0.4,1.31,1.31,-27
5580000000,9,20000000,4,Mixedmode,0.066,0.028,-34.29,17.43,18.17,8.58,8.43,8.68,-10.31,-9,-25.48,-0.04,-0.1,0.43,1.25,1.29,26
5580000000,10,20000000,4,Mixedmode,0.065,0.027,-35.48,17.58,19.46,9.59,9.47,9.65,-10.32,-11.27,-26.45,-0.06,-0.06,0.41,1.25,1.19,26
5580000000,12,20000000,4,Mixedmode,0.064,0.027,-32.44,20.05,21.65,11.57,11.38,11.67,-10.43,-8.24,-28.65,0,0.1,0.44,1.27,1.27,-26
5580000000,14,20000000,4,Mixedmode,0.065,0.022,-32.46,22.01,23.17,13.52,13.39,13.68,-10.35,-10.5,-29.77,-0.02,0.07,0.53,1.23,1.18,-26
5580000000,15,20000000,4,Mixedmode,0.063,0.027,-32.33,22.58,23.55,14.57,14.49,14.7,-10.42,-9.19,-30.52,0.02,0,0.49,1.16,1.05,27
5600000000,1,20000000,4,Mixedmode,0.064,0.022,-33.94,7.82,9.27,0.26,0.05,0.37,-10.41,-9.3,-18.01,-0.05,-0.11,0.46,1.27,1.3,26
5600000000,2,20000000,4,Mixedmode,0.065,0.027,-34.87,7.19,8.83,-0.48,-0.69,-0.37,-10.3,-10.23,-16.88,-0.04,-0.03,0.37,1.33,1.33,26
5600000000,4,20000000,4,Mixedmode,0.064,0.021,-35.67,10.87,11.28,2.26,2.22,2.29,-10.4,-10.12,-19.9,-0.02,0.09,0.34,1.31,1.28,26
5600000000,6,20000000,4,Mixedmode,0.065,0.027,-36.19,13.14,14.42,5.2,5.12,5.28,-10.38,-9.19,-22.01,-0.02,0.05,0.41,1.28,1.26,26
5600000000,8,20000000,4,Mixedmode,0.066,0.023,-35.15,15.35,16.97,7.51,7.48,7.55,-10.38,-12.91,-24.05,-0.03,0.13,0.47,1.34,1.32,27
5600000000,9,20000000,4,Mixedmode,0.064,0.027,-36.86,16.84,17.56,8.63,8.4,8.77,-10.39,-9.85,-24.9,-0.04,0.09,0.46,1.3,1.34,-26
5600000000,10,20000000,4,Mixedmode,0.064,0.023,-35.1,18.46,19.29,9.77,9.72,9.84,-10.39,-8.64,-26.15,0.04,0.04,0.36,1.24,1.15,27
5600000000,12,20000000,4,Mixedmode,0.064,0.026,-33.74,20.24,21.12,11.72,11.6,11.79,-10.34,-8.55,-28.58,-0.05,0.14,0.52,1.27,1.32,26
5600000000,14,20000000,4,Mixedmode,0.064,0.027,-31.97,22.11,22.91,13.66,13.65,13.68,-10.35,-12.08,-29.17,0.02,-0.03,0.42,1.23,1.21,27
5600000000,15,20000000,4,Mixedmode,0.066,0.028,-32.01,23.07,23.48,14.71,14.65,14.76,-10.36,-11.03,-30.75,-0.09,-0.08,0.47,1.21,1.17,26
5620000000,1,20000000,4,Mixedmode,0.065,0.027,-34.71,7.47,8.15,-0.74,-0.94,-0.62,-10.45,-8.42,-17.3,0,-0.19,0.48,1.33,1.32,27
5620000000,2,20000000,4,Mixedmode,0.064,0.021,-34.01,8.76,8.9,0.42,0.32,0.48,-10.26,-8.4,-17.69,-0.04,0.14,0.55,1.32,1.33,24
5620000000,4,20000000,4,Mixedmode,0.065,0.027,-33.49,10.53,11.9,2.5,2.47,2.53,-10.39,-10.6,-20.01,0.02,0.01,0.4,1.31,1.36,27
5620000000,6,20000000,4,Mixedmode,0.064,0.022,-35.37,13.31,14.56,5.31,5.23,5.39,-10.4,-9.93,-22.94,0.02,-0.16,0.55,1.34,1.39,26
5620000000,8,20000000,4,Mixedmode,0.064,0.028,-36.36,16.06,17.7,7.63,7.52,7.75,-10.46,-12.7,-24.62,-0.04,0.06,0.32,1.31,1.27,27
5620000000,9,20000000,4,Mixedmode,0.065,0.022,-34.26,16.98,18.05,8.77,8.73,8.79,-10.31,-9.21,-26.22,-0.02,0.02,0.44,1.27,1.27,27
5620000000,10,20000000,4,Mixedmode,0.063,0.027,-34.41,18.1,18.87,9.86,9.83,9.9,-10.4,-10.86,-26.84,0,-0.09,0.3,1.27,1.26,-26
5620000000,12,20000000,4,Mixedmode,0.064,0.023,-34.97,20.66,21.27,11.86,11.84,11.89,-10.33,-9.3,-29.38,-0.05,-0.07,0.5,1.27,1.26,-26
5620000000,14,20000000,4,Mixedmode,0.064,0.027,-32.24,22.17,23.54,13.93,13.84,13.97,-10.31,-11.01,-30.72,-0.02,0.09,0.52,1.21,1.28,-26
5620000000,15,20000000,4,Mixedmode,0.066,0.025,-32.49,22.61,23.72,14.82,14.79,14.87,-10.37,-9.72,-31.61,-0.08,0.13,0.57,1.23,1.21,-26
5640000000,1,20000000,4,Mixedmode,0.066,0.028,-34.8,7.81,9.42,-0.33,-0.49,-0.13,-10.44,-8.97,-17.2,-0.01,-0.15,0.39,1.33,1.32,27
5640000000,2,20000000,4,Mixedmode,0.064,0.021,-34.3,8.37,9.35,0.57,0.33,0.75,-10.32,-7.43,-17.63,-0.07,-0.04,0.37,1.29,1.22,26
5640000000,4,20000000,4,Mixedmode,0.065,0.028,-34.6,11.09,11.93,2.65,2.63,2.69,-10.46,-11.15,-19.38,-0.02,-0.14,0.47,1.33,1.33,-26
5640000000,6,20000000,4,Mixedmode,0.064,0.022,-35.73,14.3,14.76,5.39,5.38,5.4,-10.4,-8.62,-22.41,0.01,-0.07,0.49,1.27,1.26,26
5640000000,8,20000000,4,Mixedmode,0.064,0.027,-34.63,16.72,18.12,7.9,7.8,7.96,-10.27,-9.03,-23.75,-0.06,-0.06,0.43,1.26,1.17,26
5640000000,9,20000000,4,Mixedmode,0.065,0.023,-36.06,17.64,18.66,9.13,9.1,9.16,-10.44,-9.29,-25.28,0,-0.16,0.43,1.31,1.35,-26
5640000000,10,20000000,4,Mixedmode,0.063,0.026,-34.09,19.12,20.04,10.09,10.05,10.12,-10.32,-7.86,-26.35,-0.09,0.02,0.37,1.26,1.3,26
5640000000,12,20000000,4,Mixedmode,0.064,0.022,-34.07,20.46,20.61,12.04,12.02,12.06,-10.39,-10.95,-27.49,0,-0.06,0.44,1.24,1.18,-25
5640000000,14,20000000,4,Mixedmode,0.063,0.027,-32.88,22.49,22.94,14.05,13.89,14.13,-10.4,-11.12,-29.15,-0.04,0.1,0.68,1.22,1.18,27
5640000000,15,20000000,4,Mixedmode,0.063,0.022,-32.68,23,23.17,14.98,14.96,15.01,-10.34,-9.52,-31.43,0.02,0.02,0.43,1.22,1.27,-27
5660000000,1,20000000,4,Mixedmode,0.065,0.027,-33.35,8.08,8.64,-0.3,-0.47,-0.01,-10.46,-10.08,-17.13,0.01,-0.24,0.51,1.3,1.31,-24
5660000000,2,20000000,4,Mixedmode,0.065,0.027,-34.53,8.87,10.22,0.03,-0.05,0.12,-10.34,-6.14,-17.17,-0.04,0.14,0.47,1.36,1.36,27
5660000000,4,20000000,4,Mixedmode,0.064,0.027,-32.9,10.79,12.05,2.94,2.84,3.03,-10.41,-10.66,-19.86,-0.04,-0.01,0.4,1.3,1.28,-26
5660000000,6,20000000,4,Mixedmode,0.065,0.022,-34.73,13.59,15.74,5.5,5.49,5.52,-10.29,-13.76,-22.2,-0.06,-0.09,0.4,1.33,1.37,-25
5660000000,8,20000000,4,Mixedmode,0.063,0.027,-35.06,17.22,17.88,7.99,7.95,8.01,-10.38,-11.06,-23.89,-0.02,-0.13,0.41,1.29,1.28,26
5660000000,9,20000000,4,Mixedmode,0.064,0.022,-35.06,17.7,18.28,9.03,8.99,9.08,-10.34,-11.05,-25.77,0,-0.09,0.46,1.27,1.25,-26
5660000000,10,20000000,4,Mixedmode,0.064,0.029,-36,19.41,20.58,10.17,10.14,10.21,-10.37,-8.6,-26.68,-0.02,0.14,0.5,1.28,1.29,-26
5660000000,12,20000000,4,Mixedmode,0.064,0.022,-34.67,20.23,22.11,12.05,12.04,12.05,-10.43,-11.8,-29.75,-0.04,0.03,0.44,1.31,1.31,-26
5660000000,14,20000000,4,Mixedmode,0.065,0.027,-32.67,22.94,23.28,14.11,14.06,14.15,-10.31,-13.19,-28.97,-0.03,0.13,0.5,1.21,1.24,-27
5660000000,15,20000000,4,Mixedmode,0.063,0.022,-32.75,22.86,23.63,15.02,14.97,15.06,-10.43,-14.37,-30.82,-0.02,0.1,0.47,1.22,1.23,-26
5680000000,1,20000000,4,Mixedmode,0.064,0.027,-34.26,8.5,9.89,-0.25,-0.47,-0.09,-10.55,-11,-16.99,-0.04,-0.21,0.61,1.35,1.35,27
5680000000,2,20000000,4,Mixedmode,0.065,0.027,-34.77,7.73,8.7,-0.15,-0.25,-0.01,-10.39,-8.21,-17.88,-0.09,0.02,0.57,1.35,1.36,-25
5680000000,4,20000000,4,Mixedmode,0.065,0.026,-34.68,11.12,12.27,2.83,2.77,2.88,-10.41,-10.59,-20.45,-0.02,0.04,0.64,1.33,1.35,-26
5680000000,6,20000000,4,Mixedmode,0.064,0.027,-33.55,13.91,15.16,5.85,5.77,5.88,-10.39,-10.03,-22.39,-0.05,-0.15,0.57,1.32,1.34,-27
5680000000,8,20000000,4,Mixedmode,0.065,0.022,-35.79,16.68,17.5,7.96,7.92,7.99,-10.34,-7.74,-23.67,-0.04,-0.14,0.52,1.29,1.3,-27
5680000000,9,20000000,4,Mixedmode,0.064,0.026,-34.39,17.64,18.45,9.14,9.06,9.21,-10.45,-11.31,-26.54,0.01,-0.05,0.61,1.28,1.31,-26
5680000000,10,20000000,4,Mixedmode,0.063,0.022,-35.55,18.48,19,10.17,10.12,10.24,-10.34,-11.16,-28.16,-0.05,0.01,0.55,1.26,1.28,-27
5680000000,12,20000000,4,Mixedmode,0.065,0.028,-33.58,21.04,21.19,12.19,12.11,12.3,-10.45,-12.95,-28.43,-0.02,0,0.52,1.25,1.27,-26
5680000000,14,20000000,4,Mixedmode,0.064,0.022,-32.88,22.44,22.64,14.09,14.07,14.11,-10.36,-11.54,-28.95,-0.06,0.11,0.57,1.24,1.25,-27
5680000000,15,20000000,4,Mixedmode,0.064,0.027,-32.52,23.03,23.34,15.02,14.94,15.13,-10.46,-12.6,-30.5,-0.05,-0.06,0.58,1.21,1.22,-25
5700000000,1,20000000,4,Mixedmode,0.065,0.022,-34.02,9.27,9.68,0,-0.1,0.06,-10.37,-10.84,-18.08,-0.01,-0.22,0.55,1.3,1.21,26
5700000000,2,20000000,4,Mixedmode,0.064,0.026,-34.07,8.57,9.16,-0.21,-0.33,-0.1,-10.41,-8.52,-18.02,-0.04,-0.15,0.4,1.31,1.28,-24
5700000000,4,20000000,4,Mixedmode,0.065,0.028,-33.27,10.74,12.46,2.69,2.66,2.74,-10.38,-8.23,-19.68,-0.1,-0.03,0.32,1.25,1.22,-25
5700000000,6,20000000,4,Mixedmode,0.064,0.027,-35.23,15.42,15.53,5.75,5.72,5.77,-10.3,-9.36,-23.31,0.01,-0.04,0.45,1.29,1.26,26
5700000000,8,20000000,4,Mixedmode,0.064,0.027,-34.74,16.41,18.07,7.98,7.91,8.06,-10.39,-8.82,-25.74,-0.09,0.07,0.39,1.28,1.24,-26
5700000000,9,20000000,4,Mixedmode,0.065,0.023,-35.42,17.4,18.24,9.12,9.08,9.17,-10.41,-8.64,-27.73,-0.03,-0.19,0.48,1.3,1.3,-26
5700000000,10,20000000,4,Mixedmode,0.063,0.026,-35.45,19.14,19.41,10.17,10.16,10.19,-10.32,-11.67,-27.71,-0.04,0.07,0.5,1.24,1.29,-27
5700000000,12,20000000,4,Mixedmode,0.063,0.023,-35.01,20.26,21.67,12.21,12.09,12.3,-10.43,-10.4,-32.14,-0.05,0.05,0.39,1.24,1.26,-26
5700000000,14,20000000,4,Mixedmode,0.064,0.026,-32.14,22.8,23.63,14.19,14.16,14.24,-10.47,-7.6,-29.45,0.06,-0.01,0.56,1.2,1.22,-26
5700000000,15,20000000,4,Mixedmode,0.064,0.021,-32.17,23.12,23.51,15.15,15.12,15.19,-10.28,-11.97,-33.59,0,0.01,0.47,1.16,1.13,-26
5745000000,1,20000000,4,Mixedmode,0.064,0.027,-34.73,7.55,8.6,-0.59,-0.65,-0.54,-10.33,-11.21,-17.14,-0.02,0.01,0.45,1.27,1.28,-26
5745000000,2,20000000,4,Mixedmode,0.064,0.021,-34.31,9.56,11.06,1.18,1.11,1.21,-10.44,-10.24,-19.19,-0.07,-0.04,0.46,1.3,1.25,-27
5745000000,4,20000000,4,Mixedmode,0.065,0.026,-33.54,11.92,12.93,4.03,4,4.05,-10.42,-9.41,-21.4,-0.04,-0.14,0.4,1.3,1.37,-27
5745000000,6,20000000,4,Mixedmode,0.065,0.023,-34.32,14.44,15.16,6.04,6.03,6.04,-10.3,-10.19,-23.67,-0.06,-0.09,0.43,1.26,1.23,-25
5745000000,8,20000000,4,Mixedmode,0.064,0.027,-35.25,17.16,17.67,8.15,8.1,8.21,-10.36,-11.22,-25.72,-0.01,0.05,0.5,1.27,1.24,-26
5745000000,9,20000000,4,Mixedmode,0.066,0.028,-34.56,17.54,18.74,9.07,8.88,9.32,-10.28,-10.62,-26.38,0,0.01,0.51,1.25,1.21,27
5745000000,10,20000000,4,Mixedmode,0.065,0.028,-35.37,18.18,19.22,10.06,10.03,10.11,-10.42,-11.44,-28.4,-0.02,0.01,0.48,1.21,1.25,-26
5745000000,12,20000000,4,Mixedmode,0.064,0.021,-34.99,20.8,22.01,12.05,11.99,12.1,-10.39,-9.31,-29.75,-0.06,-0.1,0.41,1.22,1.23,-27
5745000000,14,20000000,4,Mixedmode,0.065,0.028,-32.87,22.57,22.95,13.98,13.9,14.03,-10.33,-10.43,-29.54,0.01,0.2,0.48,1.19,1.21,-26
5745000000,15,20000000,4,Mixedmode,0.064,0.022,-31.94,23.03,23.21,15.03,14.99,15.05,-10.31,-9.58,-32.39,-0.07,0.14,0.57,1.18,1.16,-26
5765000000,1,20000000,4,Mixedmode,0.064,0.026,-33.95,7.04,9.18,-0.55,-0.6,-0.46,-10.45,-12.58,-17.56,-0.05,-0.23,0.48,1.32,1.3,-26
5765000000,2,20000000,4,Mixedmode,0.065,0.022,-34.25,9.3,9.81,1.09,1.05,1.14,-10.35,-11.71,-19.32,0,-0.09,0.47,1.28,1.28,-27
5765000000,4,20000000,4,Mixedmode,0.064,0.028,-35.04,11.67,13.19,3.84,3.7,4.01,-10.36,-10.15,-21.61,-0.04,-0.26,0.49,1.25,1.26,-27
5765000000,6,20000000,4,Mixedmode,0.064,0.024,-34.42,14.05,14.71,5.96,5.94,5.98,-10.41,-11.02,-24.1,-0.06,-0.15,0.36,1.27,1.27,-26
5765000000,8,20000000,4,Mixedmode,0.064,0.026,-35.23,16.49,17.35,8.01,7.93,8.1,-10.4,-9.3,-25.53,-0.03,0,0.7,1.22,1.21,-26
5765000000,9,20000000,4,Mixedmode,0.065,0.028,-35.4,17.84,18.78,8.98,8.93,9.02,-10.39,-9.7,-27.2,-0.1,-0.02,0.4,1.25,1.25,-27
5765000000,10,20000000,4,Mixedmode,0.066,0.026,-34.63,18.61,19.38,10.03,9.97,10.07,-10.45,-11.94,-28.44,0.03,-0.06,0.4,1.2,1.27,-26
5765000000,12,20000000,4,Mixedmode,0.065,0.022,-34.62,19.85,20.51,11.88,11.83,11.94,-10.39,-11.85,-29.19,-0.04,0.07,0.43,1.18,1.2,-27
5765000000,14,20000000,4,Mixedmode,0.063,0.026,-33.22,22.12,22.42,13.86,13.8,13.98,-10.43,-11.1,-31.01,-0.02,-0.01,0.4,1.17,1.17,-27
5765000000,15,20000000,4,Mixedmode,0.066,0.027,-32.5,22.95,23.5,14.9,14.83,14.95,-10.45,-14.21,-31.19,-0.02,0.07,0.45,1.21,1.19,-27
5785000000,1,20000000,4,Mixedmode,0.064,0.021,-33.11,9.11,10.17,0.14,-0.13,0.3,-10.37,-6.49,-18.72,-0.01,-0.01,0.54,1.26,1.35,27
5785000000,2,20000000,4,Mixedmode,0.064,0.026,-35.08,9.45,9.94,1,0.93,1.1,-10.4,-12.64,-19.12,-0.01,-0.18,0.41,1.28,1.28,-26
5785000000,4,20000000,4,Mixedmode,0.065,0.022,-34.39,12.76,13.6,3.72,3.63,3.9,-10.4,-10.76,-22.39,-0.03,-0.08,0.48,1.24,1.21,-25
5785000000,6,20000000,4,Mixedmode,0.064,0.027,-35.14,14.16,14.88,5.89,5.75,6.01,-10.44,-13.05,-23.91,0,-0.06,0.55,1.3,1.31,-26
5785000000,8,20000000,4,Mixedmode,0.065,0.027,-35.5,16.25,17.33,7.97,7.92,8.04,-10.33,-7.24,-25.34,0.03,-0.03,0.51,1.3,1.33,-25
5785000000,9,20000000,4,Mixedmode,0.065,0.028,-35.66,17.4,18.27,8.87,8.84,8.9,-10.39,-11.85,-25.74,0.02,-0.09,0.55,1.26,1.2,-26
5785000000,10,20000000,4,Mixedmode,0.064,0.027,-36.9,18.8,19.63,9.78,9.68,9.89,-10.42,-9.83,-27.68,-0.05,0.1,0.54,1.22,1.26,-26
5785000000,12,20000000,4,Mixedmode,0.064,0.027,-35.16,20.43,20.86,11.84,11.82,11.89,-10.37,-15.47,-31.16,-0.07,-0.04,0.5,1.23,1.25,-26
5785000000,14,20000000,4,Mixedmode,0.065,0.023,-33.67,21.65,22.7,13.81,13.77,13.85,-10.45,-9.47,-29.39,0.02,-0.12,0.43,1.21,1.2,27
5785000000,15,20000000,4,Mixedmode,0.063,0.027,-33.01,22.92,23.47,14.75,14.75,14.76,-10.41,-12.12,-31.38,0.03,-0.08,0.53,1.18,1.18,-25
5805000000,1,20000000,4,Mixedmode,0.065,0.023,-32.9,7.78,9.52,-0.03,-0.11,0.05,-10.39,-10.6,-18.62,-0.1,-0.09,0.53,1.26,1.32,-27
5805000000,2,20000000,4,Mixedmode,0.063,0.027,-32.61,8.86,9.75,0.96,0.87,1.05,-10.46,-10.65,-19.65,0.06,-0.12,0.66,1.33,1.33,27
5805000000,4,20000000,4,Mixedmode,0.064,0.021,-33.46,11.87,12.64,3.69,3.64,3.76,-10.28,-12.38,-21.76,-0.04,0.01,0.51,1.26,1.3,-25
5805000000,6,20000000,4,Mixedmode,0.064,0.029,-32.77,14.34,15.03,5.85,5.76,5.93,-10.36,-8.43,-23.57,-0.06,-0.01,0.49,1.25,1.14,26
5805000000,8,20000000,4,Mixedmode,0.063,0.022,-34.03,16.54,17.61,7.93,7.83,8.05,-10.32,-12.32,-25.45,-0.07,-0.03,0.4,1.26,1.29,-25
5805000000,9,20000000,4,Mixedmode,0.065,0.026,-33.72,16.78,18.7,8.83,8.69,8.91,-10.38,-10.88,-26.38,-0.04,0.02,0.46,1.31,1.32,-27
5805000000,10,20000000,4,Mixedmode,0.066,0.028,-33.63,18.22,19.03,9.97,9.9,10.03,-10.42,-13.16,-28.55,0,-0.06,0.49,1.28,1.28,-27
5805000000,12,20000000,4,Mixedmode,0.065,0.027,-33.53,21.01,21.5,11.8,11.68,11.9,-10.4,-12.07,-29.77,0,0.03,0.55,1.24,1.25,-26
5805000000,14,20000000,4,Mixedmode,0.065,0.027,-33.08,21.47,22.62,13.82,13.68,13.9,-10.46,-11.74,-30.87,0.07,-0.02,0.53,1.22,1.2,-27
5805000000,15,20000000,4,Mixedmode,0.065,0.022,-31.7,22.34,23.1,14.83,14.8,14.87,-10.33,-10.72,-32.16,-0.01,0.02,0.49,1.16,1.19,27
5825000000,1,20000000,4,Mixedmode,0.064,0.026,-34.84,7.35,8.17,-0.54,-0.66,-0.42,-10.4,-9.51,-18.39,-0.07,-0.13,0.54,1.35,1.39,27
5825000000,2,20000000,4,Mixedmode,0.064,0.022,-34.39,8.54,10.74,0.89,0.83,0.93,-10.38,-10.28,-19.57,-0.01,-0.24,0.58,1.3,1.31,-24
5825000000,4,20000000,4,Mixedmode,0.064,0.026,-34.84,11.77,12.93,3.86,3.82,3.89,-10.42,-8.24,-21.76,-0.05,-0.27,0.53,1.32,1.34,-27
5825000000,6,20000000,4,Mixedmode,0.064,0.021,-34.91,14.72,14.88,5.92,5.9,5.95,-10.37,-12.05,-23.36,0,-0.3,0.39,1.32,1.34,-27
5825000000,8,20000000,4,Mixedmode,0.065,0.028,-36.17,15.6,17.33,7.99,7.87,8.09,-10.4,-10.94,-25.96,-0.13,-0.02,0.41,1.25,1.26,-26
5825000000,9,20000000,4,Mixedmode,0.063,0.022,-34.54,17.22,18.27,8.97,8.9,9.02,-10.35,-10.27,-27.26,-0.03,-0.02,0.38,1.25,1.27,-25
5825000000,10,20000000,4,Mixedmode,0.065,0.027,-35.41,18.24,19.11,9.92,9.82,10,-10.44,-9.33,-28.13,0.06,-0.12,0.48,1.26,1.26,-26
5825000000,12,20000000,4,Mixedmode,0.066,0.028,-35.42,19.71,20.79,11.85,11.83,11.87,-10.42,-8.97,-30.23,0.03,-0.09,0.44,1.25,1.22,-26
5825000000,14,20000000,4,Mixedmode,0.064,0.027,-33.91,22.12,22.58,13.86,13.62,14.03,-10.39,-12.04,-30.74,-0.01,0.04,0.44,1.22,1.21,-26
5825000000,15,20000000,4,Mixedmode,0.064,0.027,-32.65,22.42,23.05,14.89,14.88,14.9,-10.45,-5.95,-32.44,-0.01,0.01,0.56,1.2,1.2,-26
5180000000,1,20000000,7,Mixedmode,0.065,0.023,-34.84,9.44,10.62,1.13,0.97,1.26,-10.45,-11.65,-18.14,-0.07,-0.18,0.4,1.26,1.22,27
5180000000,2,20000000,7,Mixedmode,0.063,0.026,-34.71,9.6,10.34,0.46,0.36,0.64,-10.35,-8.86,-18.21,-0.03,-0.03,0.52,1.25,1.22,25
5180000000,4,20000000,7,Mixedmode,0.063,0.021,-35.42,10.25,11.19,1.93,1.88,2.02,-10.27,-11.76,-18.69,-0.08,0.11,0.35,1.27,1.28,27
5180000000,6,20000000,7,Mixedmode,0.064,0.027,-35.8,14.01,14.89,5.09,5.01,5.2,-10.47,-9.23,-22.11,0.02,-0.11,0.38,1.22,1.25,27
5180000000,8,20000000,7,Mixedmode,0.064,0.022,-35.18,15.84,17.44,7.79,7.7,7.83,-10.44,-9.99,-24.25,-0.01,-0.04,0.47,1.22,1.18,26
5180000000,9,20000000,7,Mixedmode,0.064,0.028,-35.48,17.2,18.1,8.99,8.96,9.03,-10.45,-9.4,-25.44,0,-0.03,0.5,1.25,1.24,26
5180000000,10,20000000,7,Mixedmode,0.063,0.023,-35.18,18.31,19.67,10.15,10.12,10.2,-10.37,-9.38,-26.99,-0.1,0.03,0.45,1.22,1.22,26
5180000000,12,20000000,7,Mixedmode,0.064,0.027,-33.77,20.49,21.69,12.14,12,12.25,-10.34,-9.64,-27.16,-0.04,0.08,0.38,1.2,1.13,26
5180000000,14,20000000,7,Mixedmode,0.065,0.029,-33.67,22.66,23.17,14.18,14.13,14.22,-10.42,-9.73,-30.39,0,0.03,0.39,1.17,1.16,27
5180000000,15,20000000,7,Mixedmode,0.064,0.029,-33.04,22.77,23.39,15.07,14.93,15.17,-10.42,-9.74,-32.32,-0.02,-0.13,0.45,1.24,1.26,27
5200000000,1,20000000,7,Mixedmode,0.064,0.022,-34.72,8.87,10.6,1.16,1.04,1.33,-10.48,-11.95,-17.8,-0.02,-0.08,0.44,1.23,1.24,26
5200000000,2,20000000,7,Mixedmode,0.064,0.028,-34.7,9.17,9.82,0.6,0.46,0.79,-10.37,-9.16,-17.27,-0.05,-0.06,0.44,1.2,1.17,26
5200000000,4,20000000,7,Mixedmode,0.063,0.022,-35.02,10.22,12.28,1.95,1.87,2.1,-10.42,-11.97,-18.43,-0.05,-0.01,0.36,1.23,1.32,25
