Channel Frequency(Hz),Power Level(dBm),Channel Bandwidth(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ demod Meas Time,RMS EVM(dB),Min Peak Power(dBm),Max Peak Power(dBm),Avg. Power(dBm),Min Avg. Power(dBm),Max Avg. Power(dBm),Frequency Offset(ppm),SampleClockOffset(ppm),LO Leakage(dB),GainImbalance(dB),Skew(deg),RMS Phase Noise(deg),SpectralFlatnessMargin(dB), Min SpectralFlatnessMargin(dB),Min SFM Subcarrier Index
5590000000.000000,1.000000,40000000.000000,0,Mixedmode,0.065000,0.039000,-34.200000,-4.380000,-3.860000,-13.330000,-13.330000,-13.320000,-10.550000,-11.220000,-12.400000,-0.010000,-0.030000,0.370000,1.510000,1.510000,-2.000000
5590000000.000000,2.000000,40000000.000000,0,Mixedmode,0.066000,0.040000,-33.470000,-1.960000,-1.520000,-10.760000,-10.780000,-10.750000,-10.450000,-10.910000,-15.020000,-0.030000,0.000000,0.400000,1.520000,1.580000,35.000000
5590000000.000000,4.000000,40000000.000000,0,Mixedmode,0.065000,0.038000,-34.380000,2.780000,3.350000,-6.900000,-7.060000,-6.820000,-10.480000,-10.840000,-18.330000,0.000000,-0.010000,0.490000,1.560000,1.580000,-2.000000
5590000000.000000,6.000000,40000000.000000,0,Mixedmode,0.065000,0.033000,-34.670000,4.790000,5.070000,-4.430000,-4.450000,-4.410000,-10.490000,-10.520000,-20.640000,-0.010000,-0.030000,0.460000,1.610000,1.590000,3.000000
5590000000.000000,8.000000,40000000.000000,0,Mixedmode,0.066000,0.039000,-35.820000,6.670000,7.430000,-2.250000,-2.370000,-2.190000,-10.410000,-10.940000,-20.900000,0.000000,-0.060000,0.430000,1.600000,1.610000,3.000000
5590000000.000000,9.000000,40000000.000000,0,Mixedmode,0.065000,0.036000,-35.260000,7.820000,8.640000,-1.210000,-1.320000,-1.140000,-10.400000,-10.890000,-23.020000,0.000000,0.020000,0.530000,1.560000,1.520000,-3.000000
5590000000.000000,10.000000,40000000.000000,0,Mixedmode,0.066000,0.040000,-33.830000,8.380000,9.360000,-0.150000,-0.170000,-0.120000,-10.440000,-10.710000,-23.420000,0.000000,0.050000,0.410000,1.560000,1.630000,-4.000000
5590000000.000000,12.000000,40000000.000000,0,Mixedmode,0.066000,0.039000,-34.110000,10.910000,11.890000,1.690000,1.670000,1.720000,-10.500000,-10.840000,-25.470000,0.000000,-0.050000,0.430000,1.600000,1.580000,-9.000000
5590000000.000000,14.000000,40000000.000000,0,Mixedmode,0.066000,0.040000,-33.820000,13.330000,13.660000,3.680000,3.660000,3.690000,-10.540000,-10.510000,-24.780000,-0.020000,-0.010000,0.500000,1.610000,1.600000,-57.000000
5590000000.000000,15.000000,40000000.000000,0,Mixedmode,0.066000,0.040000,-33.050000,13.410000,14.410000,4.540000,4.460000,4.670000,-10.570000,-10.990000,-25.870000,-0.020000,-0.020000,0.470000,1.610000,1.620000,6.000000
5630000000.000000,1.000000,40000000.000000,0,Mixedmode,0.067000,0.036000,-34.620000,-4.060000,-3.900000,-13.280000,-13.300000,-13.260000,-10.550000,-10.780000,-13.020000,-0.020000,0.030000,0.420000,1.580000,1.540000,-2.000000
5630000000.000000,2.000000,40000000.000000,0,Mixedmode,0.066000,0.042000,-34.130000,-1.940000,-0.700000,-10.550000,-10.570000,-10.530000,-10.470000,-10.260000,-15.170000,-0.030000,-0.040000,0.420000,1.520000,1.560000,-10.000000
5630000000.000000,4.000000,40000000.000000,0,Mixedmode,0.065000,0.040000,-34.250000,2.850000,3.020000,-6.980000,-6.990000,-6.980000,-10.560000,-10.670000,-18.060000,-0.010000,0.020000,0.480000,1.610000,1.600000,6.000000
5630000000.000000,6.000000,40000000.000000,0,Mixedmode,0.065000,0.033000,-34.480000,5.500000,6.950000,-4.070000,-4.070000,-4.050000,-10.510000,-10.270000,-20.490000,0.000000,-0.070000,0.510000,1.580000,1.470000,-5.000000
5630000000.000000,8.000000,40000000.000000,0,Mixedmode,0.065000,0.038000,-34.740000,6.630000,7.710000,-2.000000,-2.010000,-1.980000,-10.470000,-10.130000,-21.880000,0.010000,-0.010000,0.400000,1.540000,1.510000,-2.000000
5630000000.000000,9.000000,40000000.000000,0,Mixedmode,0.065000,0.034000,-35.910000,8.460000,8.790000,-0.900000,-0.990000,-0.810000,-10.540000,-11.030000,-22.400000,0.000000,-0.050000,0.440000,1.600000,1.560000,4.000000
5630000000.000000,10.000000,40000000.000000,0,Mixedmode,0.067000,0.039000,-34.380000,9.360000,10.030000,0.110000,0.100000,0.130000,-10.550000,-10.430000,-23.730000,0.000000,0.010000,0.410000,1.570000,1.680000,2.000000
5630000000.000000,12.000000,40000000.000000,0,Mixedmode,0.067000,0.035000,-34.820000,11.030000,11.970000,1.850000,1.840000,1.870000,-10.520000,-11.070000,-27.390000,-0.010000,-0.030000,0.510000,1.610000,1.640000,-7.000000
5630000000.000000,14.000000,40000000.000000,0,Mixedmode,0.065000,0.040000,-33.710000,13.360000,13.860000,3.790000,3.710000,3.930000,-10.540000,-10.730000,-26.510000,0.000000,-0.020000,0.430000,1.590000,1.570000,-6.000000
5630000000.000000,15.000000,40000000.000000,0,Mixedmode,0.065000,0.038000,-33.200000,14.140000,14.850000,4.680000,4.670000,4.690000,-10.540000,-10.450000,-29.070000,-0.010000,-0.030000,0.460000,1.590000,1.530000,-5.000000
5670000000.000000,1.000000,40000000.000000,0,Mixedmode,0.066000,0.039000,-34.540000,-4.470000,-3.480000,-13.180000,-13.190000,-13.170000,-10.540000,-10.510000,-13.140000,-0.030000,-0.040000,0.560000,1.610000,1.600000,2.000000
5670000000.000000,2.000000,40000000.000000,0,Mixedmode,0.066000,0.040000,-34.700000,-1.360000,-1.040000,-10.710000,-10.720000,-10.710000,-10.630000,-11.140000,-15.820000,-0.030000,0.050000,0.520000,1.540000,1.580000,-3.000000
5670000000.000000,4.000000,40000000.000000,0,Mixedmode,0.067000,0.034000,-34.700000,1.610000,2.860000,-6.650000,-6.670000,-6.630000,-10.500000,-10.040000,-19.760000,0.010000,0.010000,0.520000,1.580000,1.600000,-3.000000
5670000000.000000,6.000000,40000000.000000,0,Mixedmode,0.065000,0.039000,-34.980000,5.500000,5.600000,-3.980000,-3.990000,-3.960000,-10.460000,-10.510000,-21.980000,-0.010000,0.000000,0.450000,1.560000,1.590000,-6.000000
5670000000.000000,8.000000,40000000.000000,0,Mixedmode,0.066000,0.033000,-34.340000,7.190000,8.670000,-1.820000,-1.850000,-1.790000,-10.560000,-11.100000,-24.090000,-0.020000,0.070000,0.420000,1.580000,1.540000,-5.000000
5670000000.000000,9.000000,40000000.000000,0,Mixedmode,0.065000,0.039000,-35.720000,8.630000,8.990000,-0.750000,-0.760000,-0.730000,-10.510000,-10.510000,-24.880000,0.000000,-0.040000,0.500000,1.580000,1.560000,3.000000
5670000000.000000,10.000000,40000000.000000,0,Mixedmode,0.066000,0.037000,-35.630000,9.560000,10.370000,0.170000,0.170000,0.170000,-10.510000,-10.310000,-26.180000,0.000000,0.030000,0.490000,1.570000,1.550000,-6.000000
5670000000.000000,12.000000,40000000.000000,0,Mixedmode,0.067000,0.040000,-34.930000,10.880000,13.190000,2.080000,2.070000,2.090000,-10.440000,-10.370000,-28.220000,0.010000,0.000000,0.420000,1.590000,1.620000,39.000000
5670000000.000000,14.000000,40000000.000000,0,Mixedmode,0.067000,0.041000,-33.230000,13.190000,14.340000,4.100000,4.090000,4.110000,-10.500000,-11.530000,-29.820000,-0.010000,0.020000,0.520000,1.550000,1.530000,34.000000
5670000000.000000,15.000000,40000000.000000,0,Mixedmode,0.066000,0.034000,-32.980000,13.710000,14.390000,5.030000,5.020000,5.030000,-10.520000,-10.960000,-30.730000,0.000000,-0.040000,0.430000,1.570000,1.560000,-57.000000
5755000000.000000,1.000000,40000000.000000,0,Mixedmode,0.065000,0.040000,-35.370000,-1.300000,0.610000,-10.040000,-10.150000,-9.980000,-10.530000,-10.780000,-16.930000,-0.010000,-0.050000,0.480000,1.550000,1.580000,-55.000000
5755000000.000000,2.000000,40000000.000000,0,Mixedmode,0.066000,0.033000,-33.950000,0.760000,2.090000,-8.300000,-8.310000,-8.290000,-10.640000,-10.560000,-18.880000,-0.020000,0.020000,0.580000,1.590000,1.620000,-3.000000
5755000000.000000,4.000000,40000000.000000,0,Mixedmode,0.065000,0.039000,-34.410000,3.050000,4.180000,-5.450000,-5.860000,-5.230000,-10.480000,-10.470000,-21.460000,0.010000,0.080000,0.530000,1.540000,1.500000,-56.000000
5755000000.000000,6.000000,40000000.000000,0,Mixedmode,0.065000,0.039000,-34.650000,5.000000,6.090000,-3.630000,-3.740000,-3.570000,-10.580000,-10.610000,-23.050000,-0.010000,-0.050000,0.570000,1.580000,1.550000,-56.000000
5755000000.000000,8.000000,40000000.000000,0,Mixedmode,0.066000,0.039000,-34.120000,8.200000,8.210000,-1.650000,-1.670000,-1.640000,-10.570000,-10.110000,-25.150000,-0.020000,0.010000,0.500000,1.570000,1.560000,-56.000000
5755000000.000000,9.000000,40000000.000000,0,Mixedmode,0.065000,0.041000,-35.140000,7.880000,8.310000,-0.870000,-0.890000,-0.860000,-10.500000,-10.720000,-25.890000,0.010000,-0.020000,0.500000,1.550000,1.600000,-56.000000
5755000000.000000,10.000000,40000000.000000,0,Mixedmode,0.066000,0.038000,-35.550000,8.780000,9.510000,0.050000,-0.020000,0.140000,-10.520000,-10.860000,-26.170000,0.010000,-0.130000,0.490000,1.580000,1.600000,2.000000
5755000000.000000,12.000000,40000000.000000,0,Mixedmode,0.065000,0.040000,-34.590000,11.690000,12.780000,1.910000,1.900000,1.930000,-10.520000,-10.910000,-31.060000,0.000000,-0.080000,0.540000,1.560000,1.550000,-54.000000
5755000000.000000,14.000000,40000000.000000,0,Mixedmode,0.066000,0.036000,-34.130000,13.200000,13.440000,3.840000,3.820000,3.850000,-10.560000,-10.620000,-31.180000,-0.020000,-0.060000,0.490000,1.550000,1.540000,-54.000000
5755000000.000000,15.000000,40000000.000000,0,Mixedmode,0.067000,0.039000,-33.150000,13.670000,14.230000,4.810000,4.810000,4.830000,-10.590000,-11.070000,-31.720000,-0.020000,-0.040000,0.510000,1.520000,1.580000,-56.000000
5795000000.000000,1.000000,40000000.000000,0,Mixedmode,0.066000,0.039000,-33.440000,-1.200000,-0.430000,-10.020000,-10.100000,-9.960000,-10.590000,-11.490000,-17.750000,-0.010000,0.020000,0.410000,1.570000,1.550000,34.000000
5795000000.000000,2.000000,40000000.000000,0,Mixedmode,0.066000,0.041000,-34.590000,1.570000,2.090000,-8.290000,-8.300000,-8.280000,-10.620000,-10.660000,-18.740000,0.000000,-0.130000,0.420000,1.590000,1.620000,3.000000
5795000000.000000,4.000000,40000000.000000,0,Mixedmode,0.065000,0.039000,-34.290000,3.220000,3.630000,-5.830000,-5.840000,-5.820000,-10.570000,-10.660000,-20.950000,-0.010000,-0.030000,0.490000,1.570000,1.450000,-9.000000
5795000000.000000,6.000000,40000000.000000,0,Mixedmode,0.065000,0.034000,-33.850000,4.910000,5.690000,-3.740000,-3.750000,-3.730000,-10.530000,-11.290000,-22.570000,-0.010000,-0.040000,0.390000,1.520000,1.510000,-54.000000
5795000000.000000,8.000000,40000000.000000,0,Mixedmode,0.065000,0.039000,-35.560000,7.790000,8.070000,-1.800000,-1.820000,-1.780000,-10.530000,-9.970000,-24.620000,0.010000,-0.150000,0.410000,1.600000,1.640000,-9.000000
5795000000.000000,9.000000,40000000.000000,0,Mixedmode,0.065000,0.037000,-34.230000,7.840000,8.530000,-0.940000,-0.960000,-0.930000,-10.590000,-10.920000,-26.470000,0.000000,-0.090000,0.440000,1.540000,1.590000,39.000000
5795000000.000000,10.000000,40000000.000000,0,Mixedmode,0.066000,0.038000,-35.070000,9.550000,10.040000,0.040000,-0.050000,0.090000,-10.540000,-10.030000,-26.200000,0.010000,-0.050000,0.590000,1.620000,1.610000,-57.000000
5795000000.000000,12.000000,40000000.000000,0,Mixedmode,0.066000,0.040000,-32.830000,11.410000,11.800000,1.850000,1.780000,1.930000,-10.560000,-10.730000,-28.030000,0.000000,-0.060000,0.450000,1.590000,1.520000,-9.000000
5795000000.000000,14.000000,40000000.000000,0,Mixedmode,0.065000,0.035000,-33.580000,12.820000,13.670000,3.720000,3.660000,3.820000,-10.550000,-10.890000,-31.820000,0.000000,-0.070000,0.420000,1.580000,1.560000,-5.000000
5795000000.000000,15.000000,40000000.000000,0,Mixedmode,0.066000,0.039000,-33.410000,13.360000,14.250000,4.720000,4.700000,4.740000,-10.600000,-11.230000,-30.070000,0.010000,-0.030000,0.470000,1.580000,1.530000,-57.000000
5190000000.000000,1.000000,40000000.000000,4,Mixedmode,0.066000,0.038000,-35.580000,-5.000000,-4.700000,-14.260000,-14.310000,-14.230000,-10.560000,-10.840000,-11.470000,0.000000,0.130000,0.490000,1.550000,1.560000,56.000000
5190000000.000000,2.000000,40000000.000000,4,Mixedmode,0.066000,0.038000,-33.740000,-4.170000,-3.030000,-12.920000,-12.980000,-12.890000,-10.490000,-11.110000,-13.350000,0.010000,0.060000,0.440000,1.520000,1.470000,55.000000
5190000000.000000,4.000000,40000000.000000,4,Mixedmode,0.063000,0.037000,-35.130000,1.680000,2.570000,-7.230000,-7.310000,-7.180000,-10.540000,-10.470000,-17.920000,0.010000,0.000000,0.400000,1.560000,1.550000,57.000000
5190000000.000000,6.000000,40000000.000000,4,Mixedmode,0.066000,0.039000,-36.600000,4.400000,4.900000,-4.390000,-4.390000,-4.380000,-10.540000,-10.580000,-20.820000,0.010000,-0.040000,0.420000,1.580000,1.630000,55.000000
5190000000.000000,8.000000,40000000.000000,4,Mixedmode,0.066000,0.040000,-35.570000,7.290000,7.650000,-1.870000,-1.920000,-1.840000,-10.590000,-10.360000,-22.380000,0.010000,-0.070000,0.420000,1.580000,1.550000,-33.000000
5190000000.000000,9.000000,40000000.000000,4,Mixedmode,0.067000,0.039000,-34.870000,8.240000,8.560000,-0.760000,-0.770000,-0.760000,-10.520000,-11.160000,-24.060000,0.010000,-0.080000,0.420000,1.550000,1.490000,55.000000
5190000000.000000,10.000000,40000000.000000,4,Mixedmode,0.064000,0.040000,-34.960000,9.190000,9.550000,0.240000,0.170000,0.340000,-10.660000,-10.550000,-27.500000,0.020000,-0.070000,0.460000,1.580000,1.540000,55.000000
5190000000.000000,12.000000,40000000.000000,4,Mixedmode,0.065000,0.034000,-34.170000,11.300000,11.480000,2.140000,2.060000,2.240000,-10.550000,-10.580000,-25.430000,0.010000,-0.200000,0.490000,1.560000,1.510000,-6.000000
5190000000.000000,14.000000,40000000.000000,4,Mixedmode,0.064000,0.040000,-33.750000,12.820000,13.140000,4.060000,4.040000,4.080000,-10.640000,-10.240000,-30.060000,0.010000,-0.110000,0.480000,1.610000,1.670000,55.000000
5190000000.000000,15.000000,40000000.000000,4,Mixedmode,0.066000,0.038000,-33.930000,13.790000,14.290000,5.010000,4.980000,5.020000,-10.560000,-10.350000,-30.420000,0.010000,-0.150000,0.440000,1.610000,1.610000,57.000000
5230000000.000000,1.000000,40000000.000000,4,Mixedmode,0.067000,0.038000,-35.470000,-5.360000,-5.230000,-14.450000,-14.450000,-14.440000,-10.520000,-10.450000,-11.740000,0.020000,0.030000,0.360000,1.560000,1.560000,3.000000
5230000000.000000,2.000000,40000000.000000,4,Mixedmode,0.064000,0.039000,-35.330000,-3.950000,-3.470000,-12.920000,-12.960000,-12.860000,-10.480000,-10.530000,-13.620000,0.010000,0.120000,0.380000,1.530000,1.520000,-4.000000
5230000000.000000,4.000000,40000000.000000,4,Mixedmode,0.064000,0.032000,-35.340000,1.670000,2.320000,-7.350000,-7.360000,-7.350000,-10.530000,-10.900000,-18.170000,-0.010000,0.010000,0.440000,1.580000,1.530000,4.000000
5230000000.000000,6.000000,40000000.000000,4,Mixedmode,0.065000,0.039000,-34.670000,4.650000,5.270000,-4.430000,-4.440000,-4.420000,-10.570000,-10.430000,-21.060000,-0.010000,-0.010000,0.370000,1.570000,1.600000,-2.000000
5230000000.000000,8.000000,40000000.000000,4,Mixedmode,0.066000,0.034000,-35.970000,6.860000,8.260000,-1.980000,-2.050000,-1.940000,-10.590000,-10.750000,-22.870000,0.020000,-0.220000,0.450000,1.610000,1.600000,57.000000
5230000000.000000,9.000000,40000000.000000,4,Mixedmode,0.064000,0.039000,-35.430000,8.330000,8.570000,-0.890000,-0.960000,-0.760000,-10.540000,-10.580000,-23.890000,0.010000,-0.060000,0.420000,1.600000,1.560000,-6.000000
5230000000.000000,10.000000,40000000.000000,4,Mixedmode,0.065000,0.033000,-35.170000,9.120000,9.930000,0.090000,0.060000,0.100000,-10.470000,-10.840000,-25.910000,0.020000,-0.050000,0.370000,1.640000,1.650000,50.000000
5230000000.000000,12.000000,40000000.000000,4,Mixedmode,0.065000,0.039000,-34.680000,11.240000,12.870000,2.140000,2.050000,2.220000,-10.500000,-10.910000,-26.770000,0.010000,-0.080000,0.350000,1.570000,1.540000,6.000000
5230000000.000000,14.000000,40000000.000000,4,Mixedmode,0.066000,0.034000,-33.580000,13.240000,13.520000,3.890000,3.870000,3.910000,-10.500000,-11.490000,-28.740000,0.010000,-0.190000,0.510000,1.590000,1.610000,7.000000
5230000000.000000,15.000000,40000000.000000,4,Mixedmode,0.064000,0.039000,-33.230000,13.630000,14.030000,4.840000,4.820000,4.850000,-10.530000,-10.410000,-28.740000,0.000000,-0.170000,0.340000,1.610000,1.630000,5.000000
5270000000.000000,1.000000,40000000.000000,4,Mixedmode,0.065000,0.039000,-34.800000,-5.370000,-4.300000,-14.190000,-14.190000,-14.190000,-10.630000,-11.110000,-11.700000,0.000000,-0.030000,0.450000,1.550000,1.490000,-40.000000
5270000000.000000,2.000000,40000000.000000,4,Mixedmode,0.066000,0.039000,-34.770000,-3.760000,-3.190000,-12.580000,-12.640000,-12.550000,-10.510000,-10.580000,-13.020000,0.000000,0.060000,0.480000,1.540000,1.510000,3.000000
5270000000.000000,4.000000,40000000.000000,4,Mixedmode,0.066000,0.039000,-35.060000,1.370000,1.870000,-7.410000,-7.520000,-7.200000,-10.500000,-11.030000,-18.700000,0.020000,-0.020000,0.410000,1.560000,1.500000,55.000000
5270000000.000000,6.000000,40000000.000000,4,Mixedmode,0.066000,0.033000,-36.040000,4.130000,4.600000,-4.690000,-4.740000,-4.620000,-10.560000,-10.300000,-21.370000,0.020000,0.000000,0.460000,1.590000,1.510000,-2.000000
5270000000.000000,8.000000,40000000.000000,4,Mixedmode,0.065000,0.040000,-35.480000,6.670000,6.920000,-2.240000,-2.370000,-1.980000,-10.580000,-10.980000,-23.150000,0.020000,-0.010000,0.480000,1.550000,1.530000,-36.000000
5270000000.000000,9.000000,40000000.000000,4,Mixedmode,0.064000,0.037000,-34.860000,7.930000,8.720000,-1.030000,-1.040000,-1.030000,-10.640000,-10.980000,-23.890000,0.020000,-0.060000,0.430000,1.530000,1.480000,-5.000000
5270000000.000000,10.000000,40000000.000000,4,Mixedmode,0.066000,0.040000,-35.870000,9.200000,10.010000,-0.020000,-0.050000,0.030000,-10.620000,-10.260000,-27.290000,0.000000,-0.060000,0.360000,1.630000,1.630000,-5.000000
5270000000.000000,12.000000,40000000.000000,4,Mixedmode,0.065000,0.039000,-33.920000,11.080000,11.170000,1.920000,1.920000,1.920000,-10.630000,-10.470000,-26.130000,0.010000,-0.110000,0.560000,1.590000,1.580000,3.000000
5270000000.000000,14.000000,40000000.000000,4,Mixedmode,0.066000,0.033000,-33.490000,12.800000,13.270000,3.820000,3.760000,3.850000,-10.510000,-10.330000,-30.990000,0.020000,-0.110000,0.380000,1.600000,1.560000,7.000000
5270000000.000000,15.000000,40000000.000000,4,Mixedmode,0.064000,0.040000,-33.480000,13.910000,14.320000,4.860000,4.700000,4.940000,-10.620000,-9.840000,-31.800000,-0.010000,-0.110000,0.440000,1.640000,1.640000,56.000000
5310000000.000000,1.000000,40000000.000000,4,Mixedmode,0.065000,0.033000,-33.770000,-6.030000,-5.420000,-14.920000,-14.930000,-14.910000,-10.570000,-10.140000,-12.560000,-0.020000,-0.010000,0.480000,1.470000,1.520000,3.000000
5310000000.000000,2.000000,40000000.000000,4,Mixedmode,0.065000,0.040000,-32.760000,-4.110000,-3.720000,-13.200000,-13.240000,-13.140000,-10.660000,-11.070000,-14.180000,0.000000,0.040000,0.420000,1.490000,1.490000,58.000000
5310000000.000000,4.000000,40000000.000000,4,Mixedmode,0.066000,0.033000,-33.940000,0.850000,1.340000,-7.770000,-7.800000,-7.730000,-10.560000,-11.410000,-20.230000,-0.010000,-0.020000,0.410000,1.550000,1.550000,-32.000000
5310000000.000000,6.000000,40000000.000000,4,Mixedmode,0.064000,0.040000,-34.710000,4.360000,4.730000,-4.810000,-4.900000,-4.670000,-10.560000,-10.600000,-21.360000,0.000000,0.020000,0.460000,1.540000,1.580000,6.000000
5310000000.000000,8.000000,40000000.000000,4,Mixedmode,0.065000,0.037000,-36.220000,6.980000,8.430000,-2.230000,-2.290000,-2.160000,-10.540000,-10.970000,-23.810000,0.020000,-0.090000,0.530000,1.520000,1.540000,55.000000
5310000000.000000,9.000000,40000000.000000,4,Mixedmode,0.066000,0.040000,-33.940000,7.960000,9.520000,-1.150000,-1.160000,-1.140000,-10.630000,-10.530000,-26.260000,0.020000,-0.070000,0.400000,1.520000,1.380000,-31.000000
5310000000.000000,10.000000,40000000.000000,4,Mixedmode,0.065000,0.041000,-33.950000,8.790000,10.610000,-0.140000,-0.260000,0.010000,-10.630000,-10.760000,-25.860000,0.000000,-0.080000,0.480000,1.590000,1.570000,56.000000
5310000000.000000,12.000000,40000000.000000,4,Mixedmode,0.066000,0.034000,-34.960000,10.860000,11.810000,1.800000,1.620000,2.020000,-10.510000,-10.690000,-26.560000,0.010000,-0.100000,0.440000,1.600000,1.610000,57.000000
5310000000.000000,14.000000,40000000.000000,4,Mixedmode,0.064000,0.039000,-33.660000,12.770000,13.340000,3.750000,3.740000,3.780000,-10.530000,-11.470000,-31.120000,0.010000,-0.150000,0.480000,1.560000,1.460000,10.000000
5310000000.000000,15.000000,40000000.000000,4,Mixedmode,0.065000,0.033000,-33.370000,13.940000,14.050000,4.750000,4.680000,4.780000,-10.540000,-10.860000,-32.420000,0.010000,-0.170000,0.480000,1.570000,1.630000,-6.000000
5510000000.000000,1.000000,40000000.000000,4,Mixedmode,0.065000,0.041000,-34.760000,-4.320000,-3.330000,-13.460000,-13.470000,-13.430000,-10.620000,-10.970000,-13.290000,-0.010000,-0.090000,0.420000,1.510000,1.520000,55.000000
5510000000.000000,2.000000,40000000.000000,4,Mixedmode,0.067000,0.035000,-34.120000,-1.640000,-0.750000,-10.540000,-10.570000,-10.510000,-10.460000,-10.390000,-15.860000,-0.020000,0.120000,0.460000,1.560000,1.500000,-3.000000
5510000000.000000,4.000000,40000000.000000,4,Mixedmode,0.066000,0.038000,-33.670000,1.780000,2.450000,-6.890000,-6.950000,-6.850000,-10.580000,-9.830000,-19.310000,0.000000,-0.060000,0.520000,1.510000,1.510000,3.000000
5510000000.000000,6.000000,40000000.000000,4,Mixedmode,0.066000,0.038000,-34.530000,4.740000,5.580000,-4.060000,-4.090000,-4.030000,-10.610000,-10.170000,-21.300000,-0.010000,-0.140000,0.460000,1.550000,1.570000,55.000000
5510000000.000000,8.000000,40000000.000000,4,Mixedmode,0.066000,0.040000,-35.730000,7.220000,7.740000,-1.980000,-2.070000,-1.860000,-10.590000,-11.160000,-23.540000,0.010000,0.010000,0.400000,1.590000,1.580000,56.000000
5510000000.000000,9.000000,40000000.000000,4,Mixedmode,0.066000,0.040000,-35.130000,7.980000,8.310000,-0.930000,-0.940000,-0.920000,-10.550000,-9.860000,-24.270000,-0.010000,0.070000,0.440000,1.610000,1.580000,55.000000
5510000000.000000,10.000000,40000000.000000,4,Mixedmode,0.066000,0.034000,-35.380000,8.970000,9.370000,-0.010000,-0.030000,0.020000,-10.450000,-10.800000,-25.790000,0.010000,-0.100000,0.420000,1.590000,1.630000,8.000000
5510000000.000000,12.000000,40000000.000000,4,Mixedmode,0.065000,0.039000,-34.010000,11.380000,11.880000,1.930000,1.900000,1.980000,-10.420000,-11.080000,-28.130000,-0.010000,-0.160000,0.540000,1.600000,1.600000,6.000000
5510000000.000000,14.000000,40000000.000000,4,Mixedmode,0.066000,0.033000,-32.860000,13.130000,13.400000,3.710000,3.610000,3.840000,-10.510000,-10.370000,-27.240000,0.000000,-0.120000,0.550000,1.610000,1.630000,5.000000
5510000000.000000,15.000000,40000000.000000,4,Mixedmode,0.066000,0.041000,-32.660000,13.720000,14.700000,4.640000,4.590000,4.670000,-10.640000,-10.620000,-30.900000,0.000000,-0.100000,0.580000,1.580000,1.570000,3.000000
5500000000.000000,1.000000,40000000.000000,4,Mixedmode,0.067000,0.037000,-1.060000,-4.880000,-4.170000,-13.950000,-13.990000,-13.910000,-10.640000,-132.230000,-37.700000,-15.690000,-153.270000,313.540000,-53.940000,-50.470000,-29.000000
5500000000.000000,2.000000,40000000.000000,4,Mixedmode,0.067000,0.038000,-0.620000,-2.240000,-1.700000,-11.230000,-11.250000,-11.210000,-10.570000,40.440000,-39.160000,-8.640000,-9.190000,321.140000,-53.700000,-53.560000,-34.000000
5500000000.000000,4.000000,40000000.000000,4,Mixedmode,0.066000,0.040000,-3.660000,2.000000,2.290000,-7.450000,-7.530000,-7.380000,-10.550000,-205.680000,-40.340000,-11.260000,50.550000,215.870000,-52.760000,-49.140000,-39.000000
5500000000.000000,6.000000,40000000.000000,4,Mixedmode,0.066000,0.033000,-2.170000,4.250000,5.150000,-4.760000,-4.830000,-4.690000,-10.540000,-66.700000,-41.490000,-12.160000,-11.450000,707.230000,-55.910000,-57.210000,-36.000000
5500000000.000000,8.000000,40000000.000000,4,Mixedmode,0.065000,0.040000,3.830000,6.760000,7.090000,-2.600000,-2.620000,-2.570000,-10.550000,-100.150000,-42.310000,-16.260000,-166.790000,365.690000,-58.700000,-59.290000,-45.000000
5500000000.000000,9.000000,40000000.000000,4,Mixedmode,0.067000,0.034000,0.090000,7.960000,8.300000,-1.580000,-1.640000,-1.470000,-10.630000,89.130000,-41.110000,-13.450000,-54.450000,361.550000,-54.020000,-53.610000,31.000000
5500000000.000000,10.000000,40000000.000000,4,Mixedmode,0.065000,0.041000,0.640000,8.940000,9.220000,-0.530000,-0.560000,-0.470000,-10.640000,91.240000,-41.840000,-8.520000,69.600000,136.600000,-52.260000,-47.660000,-46.000000
5500000000.000000,12.000000,40000000.000000,4,Mixedmode,0.065000,0.037000,-1.770000,10.280000,11.810000,1.340000,1.290000,1.400000,-10.570000,58.050000,-46.890000,-8.640000,57.260000,170.830000,-51.080000,-47.850000,-47.000000
5500000000.000000,14.000000,40000000.000000,4,Mixedmode,0.067000,0.039000,-0.880000,12.100000,12.570000,3.140000,3.030000,3.310000,-10.570000,85.230000,-43.040000,-8.330000,-61.680000,283.770000,-52.460000,-50.850000,-33.000000
5500000000.000000,15.000000,40000000.000000,4,Mixedmode,0.066000,0.038000,0.590000,13.200000,13.800000,4.080000,4.060000,4.120000,-10.540000,29.850000,-42.950000,-5.000000,59.970000,149.690000,-51.170000,-53.010000,33.000000
5590000000.000000,1.000000,40000000.000000,4,Mixedmode,0.066000,0.034000,-33.920000,-4.420000,-3.410000,-13.360000,-13.400000,-13.330000,-10.660000,-11.250000,-12.110000,-0.010000,0.120000,0.350000,1.520000,1.440000,-2.000000
5590000000.000000,2.000000,40000000.000000,4,Mixedmode,0.065000,0.040000,-34.410000,-2.260000,-2.000000,-11.070000,-11.110000,-11.030000,-10.630000,-9.700000,-14.990000,0.000000,-0.020000,0.420000,1.580000,1.540000,-3.000000
