Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  33MHz) 
5580000000.000000,6.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.016000,0.000000,0.000000,8.420000,8.330000,8.780000,8.500000,0.000000,9.540000,8.910000,8.780000,7.960000
5580000000.000000,8.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.014000,0.000000,0.000000,10.680000,11.610000,7.950000,7.880000,0.000000,9.880000,10.090000,11.970000,10.090000
5580000000.000000,9.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.017000,0.000000,0.000000,10.240000,10.560000,9.670000,9.550000,0.000000,9.410000,8.820000,11.790000,10.200000
5580000000.000000,10.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,9.740000,10.420000,7.740000,8.000000,0.000000,9.020000,9.380000,11.270000,10.430000
5580000000.000000,12.000000,20000000.000000,MCS 0,Mixedmode,0.066000,0.015000,0.000000,0.000000,8.610000,10.460000,7.290000,7.910000,0.000000,7.040000,6.590000,10.710000,9.310000
5580000000.000000,14.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,0.000000,0.000000,8.210000,8.090000,8.980000,8.410000,0.000000,9.500000,8.550000,8.340000,7.300000
5580000000.000000,15.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.016000,0.000000,0.000000,6.900000,7.590000,7.410000,7.130000,0.000000,7.960000,7.250000,7.130000,7.580000
5600000000.000000,1.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,10.980000,-2.820000,-2.080000,-2.420000,4.390000,6.280000,0.000000,6.160000,4.780000,-2.820000,-2.250000
5600000000.000000,2.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.017000,2.070000,-1.830000,-1.830000,-1.020000,5.590000,7.120000,0.000000,7.910000,5.950000,-0.270000,-0.620000
5600000000.000000,4.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,5.620000,6.340000,9.450000,8.980000,0.000000,8.320000,7.850000,6.120000,5.390000
5600000000.000000,6.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,7.520000,7.580000,8.000000,7.960000,0.000000,8.750000,8.110000,8.500000,7.600000
5600000000.000000,8.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,0.000000,0.000000,11.460000,12.190000,8.640000,9.060000,0.000000,9.210000,9.550000,12.830000,12.050000
5600000000.000000,9.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.610000,12.200000,8.690000,9.070000,0.000000,9.120000,9.620000,11.640000,11.280000
5600000000.000000,10.000000,20000000.000000,MCS 0,Mixedmode,0.066000,0.015000,0.000000,0.000000,9.650000,10.700000,9.070000,9.250000,0.000000,9.550000,9.110000,10.980000,10.230000
5600000000.000000,12.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,9.220000,10.870000,8.570000,8.870000,0.000000,9.490000,9.650000,11.730000,10.510000
5600000000.000000,14.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,7.460000,7.800000,9.100000,9.700000,0.000000,8.730000,7.720000,8.120000,7.580000
5600000000.000000,15.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.014000,0.000000,0.000000,8.390000,8.620000,8.950000,9.270000,0.000000,9.490000,8.930000,8.920000,8.770000
5620000000.000000,1.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.017000,4.630000,-2.020000,-2.020000,-1.660000,4.670000,6.470000,0.000000,7.400000,5.530000,-1.380000,-1.720000
5620000000.000000,2.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,5.490000,-2.660000,-2.660000,-1.510000,4.720000,5.970000,0.000000,6.290000,4.770000,-1.630000,-1.900000
5620000000.000000,4.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,6.510000,6.970000,8.740000,7.990000,0.000000,7.650000,6.950000,7.140000,6.220000
5620000000.000000,6.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,7.640000,7.990000,8.130000,8.140000,0.000000,7.580000,7.460000,8.310000,7.060000
5620000000.000000,8.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.080000,10.760000,7.980000,8.510000,0.000000,8.270000,7.810000,11.550000,10.110000
5620000000.000000,9.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.520000,11.680000,8.320000,8.560000,0.000000,8.250000,8.190000,11.550000,10.450000
5620000000.000000,10.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,9.790000,12.420000,8.920000,8.790000,0.000000,9.690000,9.240000,11.100000,9.290000
5620000000.000000,12.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,9.710000,10.160000,9.160000,9.050000,0.000000,9.630000,9.380000,9.880000,9.400000
5620000000.000000,14.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.014000,0.000000,0.000000,8.710000,8.740000,9.760000,9.760000,0.000000,9.020000,8.250000,9.210000,8.630000
5620000000.000000,15.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,7.250000,8.260000,9.020000,9.250000,0.000000,8.720000,8.450000,7.610000,7.520000
5640000000.000000,1.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,9.760000,-3.110000,-3.110000,-2.340000,4.500000,6.490000,0.000000,7.340000,3.870000,-1.620000,-2.640000
5640000000.000000,2.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.017000,3.780000,-2.030000,-1.160000,-1.050000,4.920000,7.110000,0.000000,7.350000,5.590000,-1.530000,-2.030000
5640000000.000000,4.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,5.500000,5.550000,9.030000,8.210000,0.000000,8.600000,7.800000,5.540000,4.980000
5640000000.000000,6.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,7.270000,8.420000,9.630000,9.650000,0.000000,9.190000,8.260000,8.750000,7.680000
5640000000.000000,8.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.016000,0.000000,0.000000,9.340000,11.030000,8.560000,8.620000,0.000000,9.250000,9.380000,11.110000,9.980000
5640000000.000000,9.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,10.610000,11.520000,8.700000,8.380000,0.000000,9.360000,9.300000,12.220000,10.780000
5640000000.000000,10.000000,20000000.000000,MCS 0,Mixedmode,0.066000,0.015000,0.000000,0.000000,9.940000,11.580000,8.210000,8.220000,0.000000,8.770000,8.930000,11.340000,10.240000
5640000000.000000,12.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.015000,0.000000,0.000000,9.420000,10.600000,8.010000,8.430000,0.000000,8.530000,8.080000,9.440000,9.140000
5640000000.000000,14.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,7.020000,7.520000,9.110000,9.130000,0.000000,8.670000,8.020000,8.040000,8.440000
5640000000.000000,15.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,7.940000,8.470000,8.810000,8.650000,0.000000,8.730000,8.170000,8.650000,8.060000
5660000000.000000,1.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.017000,4.020000,-1.600000,-1.600000,-1.330000,6.010000,6.790000,0.000000,7.940000,5.540000,-1.470000,-1.070000
5660000000.000000,2.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,13.110000,-3.310000,-3.310000,-2.850000,4.620000,4.570000,0.000000,6.390000,4.010000,-2.410000,-2.580000
5660000000.000000,4.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,4.460000,4.980000,8.460000,7.730000,0.000000,8.430000,7.680000,5.290000,4.660000
5660000000.000000,6.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.016000,0.000000,0.000000,8.170000,8.870000,11.250000,10.800000,0.000000,10.650000,10.050000,8.640000,8.650000
5660000000.000000,8.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,10.150000,11.140000,9.160000,9.210000,0.000000,9.850000,9.110000,11.850000,10.440000
5660000000.000000,9.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.930000,10.670000,8.490000,8.850000,0.000000,8.940000,8.420000,11.840000,10.690000
5660000000.000000,10.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,9.940000,11.060000,8.730000,8.710000,0.000000,9.810000,9.560000,11.740000,10.510000
5660000000.000000,12.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,9.070000,10.760000,8.710000,8.750000,0.000000,10.160000,9.140000,10.690000,8.770000
5660000000.000000,14.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,7.810000,7.790000,8.410000,7.880000,0.000000,9.490000,8.610000,9.360000,8.090000
5660000000.000000,15.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,0.000000,0.000000,7.640000,7.790000,8.890000,7.860000,0.000000,8.470000,8.230000,9.410000,8.210000
5680000000.000000,1.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,2.740000,-1.260000,-1.260000,-1.140000,6.230000,6.150000,0.000000,7.780000,5.820000,-1.160000,-0.970000
5680000000.000000,2.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,1.370000,1.210000,8.920000,8.940000,0.000000,8.560000,7.290000,1.400000,0.520000
5680000000.000000,4.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,8.110000,7.960000,9.680000,9.090000,0.000000,9.670000,9.130000,9.050000,8.780000
5680000000.000000,6.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,7.130000,8.340000,9.370000,9.480000,0.000000,9.670000,9.170000,7.950000,7.270000
5680000000.000000,8.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,10.100000,12.150000,8.500000,9.060000,0.000000,8.710000,8.770000,10.420000,9.840000
5680000000.000000,9.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.550000,12.150000,8.250000,7.790000,0.000000,8.480000,7.850000,11.820000,10.780000
5680000000.000000,10.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,8.740000,10.860000,8.970000,8.940000,0.000000,9.340000,9.080000,11.910000,10.800000
5680000000.000000,12.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,9.150000,9.460000,9.180000,9.290000,0.000000,9.390000,9.340000,11.570000,9.590000
5680000000.000000,14.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,8.020000,7.830000,8.570000,8.660000,0.000000,9.140000,8.150000,8.610000,7.740000
5680000000.000000,15.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.014000,0.000000,0.000000,7.040000,8.500000,7.250000,7.260000,0.000000,8.000000,6.930000,8.880000,7.390000
5700000000.000000,1.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.017000,1.100000,-1.760000,-1.760000,-0.980000,6.110000,7.480000,0.000000,8.810000,6.970000,-1.500000,-0.020000
5700000000.000000,2.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,1.420000,1.620000,7.980000,8.180000,0.000000,8.970000,7.870000,0.540000,0.800000
5700000000.000000,4.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.017000,0.000000,0.000000,4.660000,3.960000,8.540000,8.640000,0.000000,10.070000,9.250000,5.030000,3.760000
5700000000.000000,6.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,7.330000,7.500000,9.000000,8.620000,0.000000,9.040000,8.580000,7.650000,6.970000
5700000000.000000,8.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.014000,0.000000,0.000000,10.590000,12.040000,8.700000,8.920000,0.000000,9.080000,9.410000,12.710000,11.370000
5700000000.000000,9.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.260000,11.320000,9.030000,8.560000,0.000000,9.520000,9.470000,11.680000,11.020000
5700000000.000000,10.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.340000,11.100000,9.260000,9.870000,0.000000,10.260000,9.950000,12.330000,10.670000
5700000000.000000,12.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,10.370000,10.170000,9.530000,9.550000,0.000000,10.090000,8.880000,11.680000,10.360000
5700000000.000000,14.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,7.930000,8.540000,9.670000,9.750000,0.000000,10.370000,9.500000,8.590000,9.090000
5700000000.000000,15.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,7.770000,8.560000,10.380000,9.990000,0.000000,8.980000,8.520000,9.330000,7.930000
5745000000.000000,1.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,1.710000,-1.100000,-0.880000,-1.100000,7.090000,6.140000,0.000000,7.740000,6.660000,-0.990000,-0.530000
5745000000.000000,2.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.017000,1.040000,-1.660000,-0.920000,0.080000,6.890000,7.490000,0.000000,8.320000,6.490000,-0.720000,-1.660000
5745000000.000000,4.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,0.000000,0.000000,4.000000,4.590000,9.300000,8.590000,0.000000,8.670000,7.600000,3.980000,4.320000
5745000000.000000,6.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.017000,0.000000,0.000000,8.680000,10.040000,8.890000,9.110000,0.000000,9.130000,8.720000,9.870000,9.070000
5745000000.000000,8.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.015000,0.000000,0.000000,10.170000,11.540000,8.310000,8.080000,0.000000,9.430000,8.980000,11.900000,11.330000
5745000000.000000,9.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,9.940000,11.370000,7.860000,8.090000,0.000000,8.640000,8.350000,11.690000,9.980000
5745000000.000000,10.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,0.000000,0.000000,9.970000,12.520000,9.190000,9.570000,0.000000,9.600000,9.460000,12.270000,10.860000
5745000000.000000,12.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,0.000000,0.000000,8.900000,9.530000,6.780000,7.070000,0.000000,8.300000,8.350000,11.450000,8.680000
5745000000.000000,14.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,8.970000,9.290000,8.890000,8.540000,0.000000,9.480000,8.220000,9.300000,9.680000
5745000000.000000,15.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,7.880000,8.070000,8.460000,8.130000,0.000000,9.390000,8.260000,10.010000,7.680000
5765000000.000000,1.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.017000,15.910000,-4.470000,-4.470000,-2.450000,3.170000,6.760000,0.000000,8.670000,2.720000,-4.090000,-4.010000
5765000000.000000,2.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.850000,-1.110000,-0.640000,-1.110000,7.420000,7.780000,0.000000,8.370000,7.110000,-0.450000,-1.050000
5765000000.000000,4.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,5.130000,3.940000,8.250000,7.440000,0.000000,9.740000,8.240000,4.650000,3.440000
5765000000.000000,6.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,7.930000,8.590000,9.050000,8.360000,0.000000,8.810000,8.040000,9.260000,8.110000
5765000000.000000,8.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,9.650000,11.280000,9.090000,9.470000,0.000000,8.680000,8.610000,11.710000,10.500000
5765000000.000000,9.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.880000,12.330000,9.640000,9.710000,0.000000,9.960000,9.750000,11.920000,11.180000
5765000000.000000,10.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.440000,10.190000,9.390000,8.810000,0.000000,9.920000,10.020000,12.360000,10.120000
5765000000.000000,12.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.015000,0.000000,0.000000,9.870000,10.760000,8.960000,9.150000,0.000000,8.800000,8.320000,10.320000,10.410000
5765000000.000000,14.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,7.020000,7.850000,8.630000,8.640000,0.000000,8.700000,8.020000,9.200000,7.900000
5765000000.000000,15.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,8.280000,8.560000,9.040000,9.280000,0.000000,9.360000,9.100000,8.820000,8.300000
5785000000.000000,1.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.017000,8.480000,-3.500000,-3.500000,-1.370000,3.020000,6.580000,0.000000,6.220000,2.490000,-1.870000,-2.750000
5785000000.000000,2.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.016000,0.370000,-0.370000,0.780000,-0.360000,7.840000,7.650000,0.000000,8.680000,7.230000,-0.370000,-0.350000
5785000000.000000,4.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,5.720000,5.230000,8.670000,8.820000,0.000000,9.720000,7.890000,5.500000,5.220000
5785000000.000000,6.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,8.200000,8.330000,8.270000,8.570000,0.000000,9.160000,8.890000,9.810000,7.850000
5785000000.000000,8.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,0.000000,0.000000,10.270000,12.120000,8.870000,8.500000,0.000000,10.500000,9.630000,13.580000,10.300000
5785000000.000000,9.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.014000,0.000000,0.000000,9.960000,11.130000,8.780000,8.930000,0.000000,8.170000,7.500000,11.150000,10.450000
5785000000.000000,10.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.016000,0.000000,0.000000,9.620000,10.990000,8.730000,8.610000,0.000000,8.660000,8.590000,11.890000,10.830000
5785000000.000000,12.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,9.390000,10.770000,8.510000,8.690000,0.000000,8.720000,8.500000,10.470000,9.590000
5785000000.000000,14.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,7.940000,8.440000,8.070000,7.350000,0.000000,8.670000,7.840000,8.840000,7.720000
5785000000.000000,15.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,8.040000,9.130000,8.380000,7.980000,0.000000,9.860000,8.850000,9.050000,8.130000
5805000000.000000,1.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.016000,14.390000,-4.780000,-3.810000,-2.770000,4.510000,5.650000,0.000000,7.040000,4.270000,-3.070000,-4.780000
5805000000.000000,2.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,2.440000,-1.680000,-0.500000,-0.290000,6.840000,7.030000,0.000000,8.880000,6.200000,-1.680000,-0.520000
5805000000.000000,4.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,6.060000,5.260000,9.960000,8.850000,0.000000,9.310000,8.130000,5.610000,5.090000
5805000000.000000,6.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,8.690000,9.690000,9.130000,9.030000,0.000000,9.010000,8.620000,10.780000,8.940000
5805000000.000000,8.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,9.730000,10.780000,8.290000,8.600000,0.000000,8.640000,8.700000,11.480000,9.840000
5805000000.000000,9.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,9.730000,12.080000,9.090000,9.170000,0.000000,9.210000,9.150000,12.740000,10.490000
5805000000.000000,10.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.110000,12.480000,9.300000,9.210000,0.000000,8.970000,8.230000,12.020000,11.250000
5805000000.000000,12.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.016000,0.000000,0.000000,9.780000,10.840000,8.180000,8.600000,0.000000,9.530000,8.860000,11.120000,10.030000
5805000000.000000,14.000000,20000000.000000,MCS 0,Mixedmode,0.063000,0.015000,0.000000,0.000000,9.130000,9.740000,9.460000,8.860000,0.000000,10.140000,9.470000,10.280000,8.600000
5805000000.000000,15.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,7.930000,7.160000,8.990000,8.520000,0.000000,8.610000,7.980000,9.280000,8.260000
5825000000.000000,1.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.017000,7.800000,-3.480000,-1.240000,-1.550000,4.000000,6.460000,0.000000,7.160000,4.760000,-2.510000,-3.480000
5825000000.000000,2.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.017000,0.000000,0.000000,0.380000,1.850000,6.860000,7.150000,0.000000,8.190000,7.010000,0.060000,1.320000
5825000000.000000,4.000000,20000000.000000,MCS 0,Mixedmode,0.065000,0.015000,0.000000,0.000000,5.740000,6.840000,6.610000,6.590000,0.000000,8.130000,7.280000,5.750000,5.320000
5825000000.000000,6.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.017000,0.000000,0.000000,8.220000,8.400000,8.590000,8.250000,0.000000,8.590000,7.570000,8.160000,7.670000
5825000000.000000,8.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,0.000000,0.000000,9.170000,11.780000,9.840000,9.660000,0.000000,9.450000,8.690000,12.370000,10.890000
5825000000.000000,9.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.550000,11.020000,7.710000,8.160000,0.000000,8.520000,8.640000,12.690000,10.940000
5825000000.000000,10.000000,20000000.000000,MCS 0,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.190000,11.690000,7.480000,7.930000,0.000000,8.430000,8.560000,11.690000,11.250000
